timestamp,stablecoin_mcap,stablecoin_flow_7d,stablecoin_trend
2024-10-21,1.72935767308,-0.073307686,-5.8382865766981595e-05
2024-10-22,1.73120828866,0.0170914021,9.399629959938594e-06
2024-10-23,1.72991391615,-0.0014303018,-6.80556744467875e-05
2024-10-24,1.72479951311,-0.0238795584,-0.00025153583204173824
2024-10-25,1.71844545718,-0.0852017438,-0.00081346055291176
2024-10-26,1.7271873302,-0.0297465993,-0.0010411368194704895
2024-10-27,1.72799454395,-0.0239568297,-0.0011492279882148182
2024-10-28,1.73224136155,0.0288368847,-0.0009523233069723691
2024-10-29,1.72462649364,-0.0658179502,-0.0013858834304490975
2024-10-30,1.73067100212,0.0075708597,-0.0013315724353560876
2024-10-31,1.7332140521,0.0841453899,-0.0008179726167253376
2024-11-01,1.72720022137,0.0875476419,-8.128916222560623e-05
2024-11-02,1.73173741744,0.0455008724,0.0002447170182917624
2024-11-03,1.73244129539,0.0444675144,0.000522567449233069
2024-11-04,1.73542155968,0.0318019813,0.0006451039656234503
2024-11-05,1.7495336241,0.2490713046,0.002440449668445588
2024-11-06,1.75074116882,0.200701667,0.0035760804629754173
2024-11-07,1.76828482946,0.3507077736,0.0057202254040433775
2024-11-08,1.77553806794,0.4833784657,0.008831167057664846
2024-11-09,1.78719506592,0.5545764848,0.012303626251995103
2024-11-10,1.78744309393,0.5500179854,0.015652281341938634
2024-11-11,1.8000878027,0.6466624302,0.019612382567202324
2024-11-12,1.80643657263,0.5690294853,0.022855720024576698
2024-11-13,1.808158703,0.5741753418,0.026160223247697623
2024-11-14,1.81861806222,0.5033323276,0.028530161178406344
2024-11-15,1.84109981816,0.6556175022,0.031704015992449985
2024-11-16,1.84310585308,0.5591078716,0.033983235398917344
2024-11-17,1.8466376257,0.5919453177,0.036445385439000555
2024-11-18,1.85097558082,0.5088777812,0.038201010188132045
2024-11-19,1.85332603631,0.4688946368,0.03958384169570395
2024-11-20,1.86007041587,0.5191171287,0.04121290698121305
2024-11-21,1.8781510079,0.5953294568,0.043129230686584474
2024-11-22,1.88640926312,0.4530944496,0.043707976328870135
2024-11-23,1.90554226356,0.6243641048,0.045179716098915135
2024-11-24,1.92343276766,0.7679514196,0.04731318456108613
2024-11-25,1.9268609167,0.7588533588,0.04946150471708144
2024-11-26,1.91593207627,0.6260603996,0.050772161328873855
2024-11-27,1.91959798142,0.5952756555,0.051842551503010315
2024-11-28,1.93548032168,0.5732931378,0.052280265534006665
2024-11-29,1.94470785012,0.58298587,0.05272925929232164
2024-11-30,1.95226961394,0.4672735038,0.05217813718397091
2024-12-01,1.93337865522,0.0994588756,0.04902424582852993
2024-12-02,1.93615271485,0.0929179815,0.04587650702256307
2024-12-03,1.94547160106,0.2953952479,0.04414886769919235
2024-12-04,1.94890717971,0.2930919829,0.04240824680612021
2024-12-05,1.96204128594,0.2656096426,0.04048910417654428
2024-12-06,1.96782568435,0.2311783423,0.03823809087186514
2024-12-07,1.97924964661,0.2698003267,0.03640924742972018
2024-12-08,1.98355887408,0.5018021886,0.03639979149934347
2024-12-09,1.99248240306,0.5632968821,0.03690289035191552
2024-12-10,1.99316394803,0.4769234697,0.036746891212331434
2024-12-11,1.99712913703,0.4822195732,0.03678844803880832
2024-12-12,2.01956479211,0.5752350617,0.03723244223929156
2024-12-13,2.02440302189,0.5657733754,0.037547030953480665
2024-12-14,2.03339773082,0.5414808421,0.03770598196639541
2024-12-15,2.03618879663,0.5262992255,0.03810312340677258
2024-12-16,2.03714779032,0.4466538726,0.03793164633914814
2024-12-17,2.04220381487,0.4903986684,0.03805431457077346
2024-12-18,2.04416930837,0.4704017134,0.038072265980983566
2024-12-19,2.04644643614,0.2688164403,0.03662637906166499
2024-12-20,2.05149267331,0.2708965142,0.035234712139213364
2024-12-21,2.05208138268,0.1868365186,0.033549650705937184
2024-12-22,2.05252435304,0.1633555641,0.03184084612679716
2024-12-23,2.05923285958,0.2208506926,0.030769144928986636
2024-12-24,2.0543145448,0.1211072993,0.02938079553392825
2024-12-25,2.05857005896,0.1440075059,0.02814811053522348
2024-12-26,2.06127176213,0.1482532599,0.02671808585308466
2024-12-27,2.06623296095,0.1474028764,0.025266855423939916
2024-12-28,2.0688935702,0.1681218752,0.024194148268188442
2024-12-29,2.06659537419,0.1407102115,0.023126908394073498
2024-12-30,2.06196093696,0.0272807738,0.02146723632028058
2024-12-31,2.05508945173,0.0077490693,0.0194737104788143
2025-01-01,2.04862085942,-0.0994919954,0.016887011868006452
2025-01-02,2.04414239273,-0.171293694,0.014034413627066034
2025-01-03,2.06332544531,-0.0290751564,0.011928909740175353
2025-01-04,2.0806936754,0.118001052,0.010792278069876371
2025-01-05,2.08025095986,0.1365558567,0.00989251147850756
2025-01-06,2.0796953968,0.1773445984,0.0094779625841106
2025-01-07,2.08239493879,0.2730548706,0.00975867297477051
2025-01-08,2.07704601834,0.2842515892,0.010350715631664453
2025-01-09,2.07805062138,0.3390822865,0.01131716553014872
2025-01-10,2.07546916076,0.1214371545,0.010876623100917415
2025-01-11,2.07725589622,-0.0343777918,0.00969377143559269
2025-01-12,2.07618946036,-0.040614995,0.008566222476385388
2025-01-13,2.079207754,-0.004876428,0.007785510056349754
2025-01-14,2.07838764074,-0.0400729805,0.006821010482398471
2025-01-15,2.08135939918,0.0431338084,0.006400830837138161
2025-01-16,2.08992402231,0.1187340093,0.006446972255691685
2025-01-17,2.09208658604,0.1661742528,0.006817568325272472
2025-01-18,2.10926734397,0.3201144775,0.008008241231018953
2025-01-19,2.10903162038,0.3284216002,0.009339539352646531
2025-01-20,2.11274463186,0.3353687786,0.010665477738567297
2025-01-21,2.11327644213,0.3488880139,0.012080419488603278
2025-01-22,2.14045422942,0.5909483024,0.014823460764787466
2025-01-23,2.15350656687,0.6358254456,0.017574525296140342
2025-01-24,2.16099776725,0.6891118121,0.020629118512147437
2025-01-25,2.1671399031,0.5787255913,0.022862639008781382
2025-01-26,2.16753703548,0.585054151,0.02520636922246644
2025-01-27,2.16716409534,0.5441946348,0.027313591970276274
2025-01-28,2.16928285181,0.5600640968,0.029450036474843344
2025-01-29,2.17385746346,0.3340323404,0.029893335536503418
2025-01-30,2.17596957999,0.2246301312,0.029446790460035732
2025-01-31,2.18256562782,0.2156786057,0.028729130812523263
2025-02-01,2.18455297982,0.1741307672,0.027629281478353418
2025-02-02,2.1853830887,0.1784605322,0.02685968475628675
2025-02-03,2.18587607402,0.1871197868,0.026423094748720066
2025-02-04,2.19374469433,0.2446184252,0.026240452499244338
2025-02-05,2.22051413894,0.4665667548,0.027107292477118294
2025-02-06,2.23373931418,0.5776973419,0.028544437850473114
2025-02-07,2.23818420801,0.5561858019,0.02967442822177624
2025-02-08,2.24950101702,0.649480372,0.031254255253771346
2025-02-09,2.25031718797,0.6493409927,0.03277046869804301
2025-02-10,2.25170762186,0.6583154784,0.034344186142549304
2025-02-11,2.25340132526,0.5965663093,0.035458122625533495
2025-02-12,2.25381304599,0.3329890705,0.03487347763183868
2025-02-13,2.25620900266,0.2246968848,0.033530554004701285
2025-02-14,2.25802033915,0.1983613114,0.032040892455531544
2025-02-15,2.26125861619,0.1175759917,0.030115622618745785
2025-02-16,2.26268946648,0.1237227851,0.02825180944137795
2025-02-17,2.26488723092,0.1317960906,0.0266830733128407
2025-02-18,2.26212139024,0.0872006498,0.02487200432939196
2025-02-19,2.26121604808,0.0740300209,0.023055427172435916
